Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_2,40,0.6666666666666666,0.9999983310699463,1624.109375,331.0950927734375,206.919677734375,296.30999755859375,0.2354743927717209,0.2662661671638489,0.10271698981523514,0.8368967175483704,0.0091669000685215,0.03345062583684921,0.07861509919166565,0.1675826460123062,0.06228720396757126,0.27837055921554565,0.1411489099264145,0.06263846158981323,0.07385776937007904,0.05061570927500725,0.33041834831237793,0.0445423498749733,0.0435192808508873,0.03625597059726715,0.015971625223755836,0.030806485563516617,0.054927174001932144,0.1546056717634201,0.056942738592624664,0.01725936494767666,0.10126933455467224,0.02342981845140457,0.47674301266670227,0.021625204011797905,0.015772100538015366,0.012207630090415478,0.5038065314292908,0.8606685996055603,0.468038946390152,0.07349137961864471,0.01840495504438877,0.1373782604932785,0.0883791595697403,0.11765085905790329,0.09987102448940277,0.01923992857336998,0.4491559565067291,0.06579669564962387,0.020137010142207146,0.014726296067237854,0.03550485894083977,0.06861426681280136,0.044395528733730316,0.09233945608139038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,40,0.6666666666666666,0.999956488609314,1312.0379638671875,368.33624267578125,200.69482421875,271.8740234375,0.16928917169570923,0.2031589150428772,0.07127231359481812,0.8520915508270264,0.019518014043569565,0.05506707355380058,0.07965905964374542,0.1727553904056549,0.05784008279442787,0.19265128672122955,0.10662809014320374,0.04832765460014343,0.09286660701036453,0.05053578317165375,0.2671366035938263,0.03408214449882507,0.04220128431916237,0.061732955276966095,0.02786732092499733,0.06720687448978424,0.060988470911979675,0.19771762192249298,0.08955979347229004,0.03414497524499893,0.08003931492567062,0.02119343914091587,0.530021071434021,0.04098132625222206,0.0273614339530468,0.026346756145358086,0.3506452143192291,0.8469854593276978,0.4037815034389496,0.06655095517635345,0.05785674601793289,0.12566567957401276,0.09926273673772812,0.13385902345180511,0.07645171880722046,0.045241665095090866,0.3886372148990631,0.04925507307052612,0.03324843570590019,0.025924474000930786,0.05117422714829445,0.06485629081726074,0.05860406905412674,0.10889660567045212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,40,0.6666666666666666,0.9999516010284424,831.3221435546875,355.4190979003906,195.6463623046875,270.6310729980469,0.12295107543468475,0.11546903848648071,0.06324165314435959,0.3893442153930664,0.07418346405029297,0.1465434581041336,0.11086571216583252,0.2573169469833374,0.16235996782779694,0.208978071808815,0.20316478610038757,0.10475406795740128,0.39654091000556946,0.1469491720199585,0.15568670630455017,0.04284790903329849,0.0720507875084877,0.18404585123062134,0.13981083035469055,0.19626177847385406,0.232314795255661,0.08545466512441635,0.11564746499061584,0.07973284274339676,0.09033806622028351,0.038785502314567566,0.23216785490512848,0.12309397011995316,0.054285187274217606,0.0788031667470932,0.318491131067276,0.3492937386035919,0.1811540126800537,0.057757578790187836,0.1400832235813141,0.08483582735061646,0.1406431496143341,0.08785568177700043,0.05380086228251457,0.1238221600651741,0.20157675445079803,0.061085332185029984,0.05658458545804024,0.08363998681306839,0.07550180703401566,0.06492999196052551,0.11736426502466202,0.06535330414772034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_3,40,0.6666666666666666,0.9996908903121948,454.86285400390625,317.0599365234375,152.63043212890625,229.14007568359375,0.14908963441848755,0.15654592216014862,0.06121447682380676,0.8942012786865234,0.03814494609832764,0.045849673449993134,0.09680098295211792,0.12161735445261002,0.04386499524116516,0.12636549770832062,0.07852408289909363,0.03451310470700264,0.07338958233594894,0.05249127745628357,0.21893027424812317,0.02927568554878235,0.05544259771704674,0.04741116613149643,0.027954915538430214,0.057891879230737686,0.04653036594390869,0.3036532700061798,0.04755064845085144,0.0272502638399601,0.07096470147371292,0.02038959600031376,0.7099221348762512,0.04304762929677963,0.015924084931612015,0.03395386040210724,0.3026030957698822,0.8911380171775818,0.30482569336891174,0.05282098427414894,0.05238591134548187,0.17210601270198822,0.08995327353477478,0.11667587608098984,0.04455458000302315,0.02905479446053505,0.3772696852684021,0.03584108501672745,0.017204919829964638,0.03030683845281601,0.06786767393350601,0.044878169894218445,0.04188871383666992,0.2184024453163147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_4,40,0.6666666666666666,0.9989456534385681,80.30181884765625,425.275146484375,129.69456481933594,172.8829345703125,0.09882868081331253,0.12904910743236542,0.0422452911734581,0.8081880211830139,0.0628274604678154,0.08490198850631714,0.0789874792098999,0.13473358750343323,0.051249537616968155,0.0969410315155983,0.05454826354980469,0.027685057371854782,0.0722431093454361,0.04716246575117111,0.18361376225948334,0.028528425842523575,0.045308660715818405,0.09005334228277206,0.04504089429974556,0.14592643082141876,0.0437643900513649,0.3480285108089447,0.09837213158607483,0.06771642714738846,0.05540289729833603,0.016701385378837585,0.6551171541213989,0.08667608350515366,0.038289908319711685,0.06775099784135818,0.18061292171478271,0.8102946877479553,0.3040875196456909,0.05621909722685814,0.22773559391498566,0.1301737278699875,0.09243153035640717,0.13329964876174927,0.049354612827301025,0.09991635382175446,0.35823604464530945,0.04349195957183838,0.041711460798978806,0.04222983121871948,0.0603373758494854,0.04502575844526291,0.07763054221868515,0.1914217174053192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_2,60,1.0,0.9999978542327881,1625.5733642578125,334.41925048828125,206.4764404296875,297.38238525390625,0.22760334610939026,0.25866755843162537,0.09963754564523697,0.8334408402442932,0.009022284299135208,0.03377051651477814,0.07435798645019531,0.17135155200958252,0.06102004647254944,0.2833372950553894,0.13868707418441772,0.059931617230176926,0.07377463579177856,0.05051415041089058,0.3347342610359192,0.042111534625291824,0.042127445340156555,0.03697602450847626,0.01624896004796028,0.03140716254711151,0.05448423698544502,0.15069952607154846,0.059144675731658936,0.017718376591801643,0.09830376505851746,0.022857870906591415,0.46782755851745605,0.021452929824590683,0.016170507296919823,0.012029171921312809,0.49318328499794006,0.8621876835823059,0.4623258709907532,0.07306279242038727,0.019004274159669876,0.13549107313156128,0.08705791085958481,0.11933964490890503,0.09683287888765335,0.019745206460356712,0.4466792643070221,0.06180238723754883,0.020741380751132965,0.014601974748075008,0.034375596791505814,0.07038858532905579,0.04501316696405411,0.08937389403581619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,60,1.0,0.9999843835830688,832.190185546875,354.42547607421875,198.21435546875,271.17462158203125,0.1345658302307129,0.1324644833803177,0.06635522842407227,0.4414587914943695,0.06654825061559677,0.15075239539146423,0.10271937400102615,0.2674172520637512,0.13728074729442596,0.20161981880664825,0.19140781462192535,0.10240471363067627,0.355414479970932,0.13789398968219757,0.1693238914012909,0.04746289923787117,0.07001862674951553,0.1637420952320099,0.1330043077468872,0.1899852752685547,0.21214322745800018,0.09595350921154022,0.11899076402187347,0.07746156305074692,0.08935480564832687,0.03812071308493614,0.2639612555503845,0.13077890872955322,0.054616376757621765,0.07821939140558243,0.33392849564552307,0.40796053409576416,0.21559156477451324,0.06037082523107529,0.13816091418266296,0.08930164575576782,0.13377752900123596,0.08714927732944489,0.06341374665498734,0.1195918619632721,0.22707322239875793,0.07062297314405441,0.05595947802066803,0.07405377179384232,0.06616416573524475,0.06581288576126099,0.0963997021317482,0.07021163403987885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,60,1.0,0.999129593372345,1312.9322509765625,367.47320556640625,190.974609375,262.906494140625,0.17608317732810974,0.21922624111175537,0.07252631336450577,0.8875858783721924,0.017725126817822456,0.05063365772366524,0.07930029928684235,0.16311120986938477,0.05382827669382095,0.18642191588878632,0.0965890884399414,0.04533415660262108,0.08088433742523193,0.04712260887026787,0.2774510085582733,0.032419100403785706,0.03955961763858795,0.05623600631952286,0.02464507520198822,0.062351349741220474,0.053770311176776886,0.2143230438232422,0.08701854944229126,0.03192906081676483,0.07968877255916595,0.02028922736644745,0.5594289898872375,0.03758274391293526,0.02542908489704132,0.02425825595855713,0.34329620003700256,0.892735481262207,0.44344693422317505,0.06908537447452545,0.055057499557733536,0.13113084435462952,0.09589703381061554,0.13991278409957886,0.08087264001369476,0.04122030735015869,0.4105542302131653,0.047979358583688736,0.031857311725616455,0.023160897195339203,0.047202032059431076,0.06320676952600479,0.05622640624642372,0.11529038846492767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_3,60,1.0,0.9999973773956299,451.8552551269531,313.5966796875,156.77041625976562,232.222412109375,0.13114170730113983,0.14587126672267914,0.05385908484458923,0.9690667986869812,0.03590478375554085,0.04220190644264221,0.08733556419610977,0.11195472627878189,0.03858042135834694,0.11003068834543228,0.062385767698287964,0.02728939987719059,0.06207376345992088,0.045772161334753036,0.21587200462818146,0.026015499606728554,0.04717288911342621,0.04473477974534035,0.027384569868445396,0.06009502336382866,0.03763636574149132,0.36316096782684326,0.046707991510629654,0.029284793883562088,0.06326091289520264,0.01747516728937626,0.7789794206619263,0.0425499752163887,0.01557856798171997,0.03524867445230484,0.26631975173950195,0.9549658298492432,0.3047671318054199,0.051170751452445984,0.06575971841812134,0.16888535022735596,0.08262988179922104,0.12294790148735046,0.04066954553127289,0.03229781612753868,0.3942334055900574,0.03350086137652397,0.016901403665542603,0.0287616066634655,0.06455178558826447,0.04346270486712456,0.04208846390247345,0.23444296419620514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_4,60,1.0,0.9989262223243713,72.59860229492188,424.7903747558594,130.57374572753906,170.46365356445312,0.09920184314250946,0.1293766349554062,0.04244554042816162,0.7676020264625549,0.061158038675785065,0.08589855581521988,0.07655472308397293,0.1388673037290573,0.050916798412799835,0.10005021095275879,0.05765758454799652,0.02931646816432476,0.07941434532403946,0.049641747027635574,0.18023057281970978,0.02891167625784874,0.045312125235795975,0.09367309510707855,0.04762715473771095,0.14957834780216217,0.047696489840745926,0.3096056878566742,0.09891138970851898,0.06946056336164474,0.05548044294118881,0.017047878354787827,0.6000181436538696,0.08640367537736893,0.03952648863196373,0.065236896276474,0.18311621248722076,0.7720757722854614,0.2964356541633606,0.05666651204228401,0.23261599242687225,0.126310795545578,0.09263589978218079,0.13062432408332825,0.04956858605146408,0.10583274066448212,0.34265419840812683,0.043949320912361145,0.04247727245092392,0.04099292680621147,0.05562388151884079,0.04606712982058525,0.07695721834897995,0.17516933381557465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,80,1.3333333333333333,0.9999994039535522,838.8714599609375,336.7799377441406,205.4207763671875,287.7360534667969,0.15589317679405212,0.16057543456554413,0.06486725807189941,0.7842977046966553,0.052696727216243744,0.08119363337755203,0.12036778032779694,0.1645890474319458,0.07218063622713089,0.14959555864334106,0.10946381092071533,0.05090165138244629,0.11598676443099976,0.06899573653936386,0.20948512852191925,0.037510935217142105,0.06364429742097855,0.07415375113487244,0.04908202216029167,0.09829145669937134,0.07567616552114487,0.23314566910266876,0.06981067359447479,0.04490012675523758,0.08157505095005035,0.02667384035885334,0.6177225112915039,0.09212499856948853,0.027828345075249672,0.06874742358922958,0.33216533064842224,0.7755813002586365,0.2968437969684601,0.05668260157108307,0.08390457928180695,0.14046138525009155,0.10586262494325638,0.09640366584062576,0.05377442017197609,0.057875946164131165,0.3295372724533081,0.04668395593762398,0.027751661837100983,0.056601524353027344,0.09562000632286072,0.05388461798429489,0.05657589063048363,0.16225628554821014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_2,80,1.3333333333333333,0.9999994039535522,1620.7763671875,371.2974548339844,210.0682373046875,259.2499694824219,0.22250115871429443,0.24876675009727478,0.09986051172018051,0.8127526640892029,0.008329225704073906,0.03377798944711685,0.06958716362714767,0.17675864696502686,0.06330903619527817,0.28757646679878235,0.1431475430727005,0.06173399090766907,0.0754585787653923,0.05070214718580246,0.32967492938041687,0.04348374903202057,0.04178285971283913,0.03608817607164383,0.015892572700977325,0.03011130914092064,0.0555613674223423,0.13911327719688416,0.05819210782647133,0.016338977962732315,0.09710747748613358,0.02247196063399315,0.44142788648605347,0.02005591429769993,0.015707911923527718,0.010917804203927517,0.5015034079551697,0.8378826975822449,0.44520482420921326,0.07025624066591263,0.01667155511677265,0.12949904799461365,0.0852971225976944,0.1125948503613472,0.09737677127122879,0.017859112471342087,0.4326710104942322,0.06414739042520523,0.020197119563817978,0.013663590885698795,0.03149501979351044,0.06904734671115875,0.04428449273109436,0.0823630839586258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
